STATENAME,URL,WEBSITE,ACTIVITYESTIMATE,WEEKEND,WEEK,SEASON
New Mexico,https://nmhealth.org/about/erd/ideb/isp/,Flu in New Mexico,Regional,Apr-13-2019,15,2018-19
New Mexico,https://nmhealth.org/about/erd/ideb/isp/,Flu in New Mexico,Regional,Apr-20-2019,16,2018-19
New Mexico,https://nmhealth.org/about/erd/ideb/isp/,Flu in New Mexico,Local Activity,Apr-27-2019,17,2018-19
New Mexico,https://nmhealth.org/about/erd/ideb/isp/,Flu in New Mexico,Local Activity,May-04-2019,18,2018-19
New Mexico,https://nmhealth.org/about/erd/ideb/isp/,Flu in New Mexico,Sporadic,May-11-2019,19,2018-19
New Mexico,https://nmhealth.org/about/erd/ideb/isp/,Flu in New Mexico,Sporadic,May-18-2019,20,2018-19
New York,http://www.health.ny.gov/diseases/communicable/influenza/surveillance/,"Influenza Activity, Surveillance and Reports",Sporadic,Oct-06-2018,40,2018-19
New York,http://www.health.ny.gov/diseases/communicable/influenza/surveillance/,"Influenza Activity, Surveillance and Reports",Sporadic,Oct-13-2018,41,2018-19
New York,http://www.health.ny.gov/diseases/communicable/influenza/surveillance/,"Influenza Activity, Surveillance and Reports",Sporadic,Oct-20-2018,42,2018-19
New York,http://www.health.ny.gov/diseases/communicable/influenza/surveillance/,"Influenza Activity, Surveillance and Reports",Sporadic,Oct-27-2018,43,2018-19
New York,http://www.health.ny.gov/diseases/communicable/influenza/surveillance/,"Influenza Activity, Surveillance and Reports",Sporadic,Nov-03-2018,44,2018-19
New York,http://www.health.ny.gov/diseases/communicable/influenza/surveillance/,"Influenza Activity, Surveillance and Reports",Sporadic,Nov-10-2018,45,2018-19
New York,http://www.health.ny.gov/diseases/communicable/influenza/surveillance/,"Influenza Activity, Surveillance and Reports",Sporadic,Nov-17-2018,46,2018-19
New York,http://www.health.ny.gov/diseases/communicable/influenza/surveillance/,"Influenza Activity, Surveillance and Reports",Local Activity,Nov-24-2018,47,2018-19
New York,http://www.health.ny.gov/diseases/communicable/influenza/surveillance/,"Influenza Activity, Surveillance and Reports",Regional,Dec-01-2018,48,2018-19
New York,http://www.health.ny.gov/diseases/communicable/influenza/surveillance/,"Influenza Activity, Surveillance and Reports",Regional,Dec-08-2018,49,2018-19
New York,http://www.health.ny.gov/diseases/communicable/influenza/surveillance/,"Influenza Activity, Surveillance and Reports",Widespread,Dec-15-2018,50,2018-19
New York,http://www.health.ny.gov/diseases/communicable/influenza/surveillance/,"Influenza Activity, Surveillance and Reports",Widespread,Dec-22-2018,51,2018-19
New York,http://www.health.ny.gov/diseases/communicable/influenza/surveillance/,"Influenza Activity, Surveillance and Reports",Widespread,Dec-29-2018,52,2018-19
New York,http://www.health.ny.gov/diseases/communicable/influenza/surveillance/,"Influenza Activity, Surveillance and Reports",Widespread,Jan-05-2019,1,2018-19
New York,http://www.health.ny.gov/diseases/communicable/influenza/surveillance/,"Influenza Activity, Surveillance and Reports",Widespread,Jan-12-2019,2,2018-19
New York,http://www.health.ny.gov/diseases/communicable/influenza/surveillance/,"Influenza Activity, Surveillance and Reports",Widespread,Jan-19-2019,3,2018-19
New York,http://www.health.ny.gov/diseases/communicable/influenza/surveillance/,"Influenza Activity, Surveillance and Reports",Widespread,Jan-26-2019,4,2018-19
New York,http://www.health.ny.gov/diseases/communicable/influenza/surveillance/,"Influenza Activity, Surveillance and Reports",Widespread,Feb-02-2019,5,2018-19
New York,http://www.health.ny.gov/diseases/communicable/influenza/surveillance/,"Influenza Activity, Surveillance and Reports",Widespread,Feb-09-2019,6,2018-19
New York,http://www.health.ny.gov/diseases/communicable/influenza/surveillance/,"Influenza Activity, Surveillance and Reports",Widespread,Feb-16-2019,7,2018-19
New York,http://www.health.ny.gov/diseases/communicable/influenza/surveillance/,"Influenza Activity, Surveillance and Reports",Widespread,Feb-23-2019,8,2018-19
New York,http://www.health.ny.gov/diseases/communicable/influenza/surveillance/,"Influenza Activity, Surveillance and Reports",Widespread,Mar-02-2019,9,2018-19
New York,http://www.health.ny.gov/diseases/communicable/influenza/surveillance/,"Influenza Activity, Surveillance and Reports",Widespread,Mar-09-2019,10,2018-19
New York,http://www.health.ny.gov/diseases/communicable/influenza/surveillance/,"Influenza Activity, Surveillance and Reports",Widespread,Mar-16-2019,11,2018-19
New York,http://www.health.ny.gov/diseases/communicable/influenza/surveillance/,"Influenza Activity, Surveillance and Reports",Widespread,Mar-23-2019,12,2018-19
New York,http://www.health.ny.gov/diseases/communicable/influenza/surveillance/,"Influenza Activity, Surveillance and Reports",Widespread,Mar-30-2019,13,2018-19
New York,http://www.health.ny.gov/diseases/communicable/influenza/surveillance/,"Influenza Activity, Surveillance and Reports",Widespread,Apr-06-2019,14,2018-19
New York,http://www.health.ny.gov/diseases/communicable/influenza/surveillance/,"Influenza Activity, Surveillance and Reports",Widespread,Apr-13-2019,15,2018-19
New York,http://www.health.ny.gov/diseases/communicable/influenza/surveillance/,"Influenza Activity, Surveillance and Reports",Widespread,Apr-20-2019,16,2018-19
New York,http://www.health.ny.gov/diseases/communicable/influenza/surveillance/,"Influenza Activity, Surveillance and Reports",Widespread,Apr-27-2019,17,2018-19
New York,http://www.health.ny.gov/diseases/communicable/influenza/surveillance/,"Influenza Activity, Surveillance and Reports",Widespread,May-04-2019,18,2018-19
New York,http://www.health.ny.gov/diseases/communicable/influenza/surveillance/,"Influenza Activity, Surveillance and Reports",Regional,May-11-2019,19,2018-19
New York,http://www.health.ny.gov/diseases/communicable/influenza/surveillance/,"Influenza Activity, Surveillance and Reports",Sporadic,May-18-2019,20,2018-19
North Carolina,http://www.flu.nc.gov/%20,North Carolina Influenza Update,Sporadic,Oct-06-2018,40,2018-19
North Carolina,http://www.flu.nc.gov/%20,North Carolina Influenza Update,No Activity,Oct-13-2018,41,2018-19
North Carolina,http://www.flu.nc.gov/%20,North Carolina Influenza Update,Sporadic,Oct-20-2018,42,2018-19
North Carolina,http://www.flu.nc.gov/%20,North Carolina Influenza Update,Sporadic,Oct-27-2018,43,2018-19
North Carolina,http://www.flu.nc.gov/%20,North Carolina Influenza Update,Sporadic,Nov-03-2018,44,2018-19
North Carolina,http://www.flu.nc.gov/%20,North Carolina Influenza Update,Sporadic,Nov-10-2018,45,2018-19
North Carolina,http://www.flu.nc.gov/%20,North Carolina Influenza Update,Sporadic,Nov-17-2018,46,2018-19
North Carolina,http://www.flu.nc.gov/%20,North Carolina Influenza Update,Sporadic,Nov-24-2018,47,2018-19
North Carolina,http://www.flu.nc.gov/%20,North Carolina Influenza Update,Local Activity,Dec-01-2018,48,2018-19
North Carolina,http://www.flu.nc.gov/%20,North Carolina Influenza Update,Regional,Dec-08-2018,49,2018-19
North Carolina,http://www.flu.nc.gov/%20,North Carolina Influenza Update,Regional,Dec-15-2018,50,2018-19
North Carolina,http://www.flu.nc.gov/%20,North Carolina Influenza Update,Widespread,Dec-22-2018,51,2018-19
North Carolina,http://www.flu.nc.gov/%20,North Carolina Influenza Update,Widespread,Dec-29-2018,52,2018-19
North Carolina,http://www.flu.nc.gov/%20,North Carolina Influenza Update,Widespread,Jan-05-2019,1,2018-19
North Carolina,http://www.flu.nc.gov/%20,North Carolina Influenza Update,Widespread,Jan-12-2019,2,2018-19
North Carolina,http://www.flu.nc.gov/%20,North Carolina Influenza Update,Widespread,Jan-19-2019,3,2018-19
North Carolina,http://www.flu.nc.gov/%20,North Carolina Influenza Update,Widespread,Jan-26-2019,4,2018-19
North Carolina,http://www.flu.nc.gov/%20,North Carolina Influenza Update,Widespread,Feb-02-2019,5,2018-19
North Carolina,http://www.flu.nc.gov/%20,North Carolina Influenza Update,Widespread,Feb-09-2019,6,2018-19
North Carolina,http://www.flu.nc.gov/%20,North Carolina Influenza Update,Widespread,Feb-16-2019,7,2018-19
North Carolina,http://www.flu.nc.gov/%20,North Carolina Influenza Update,Widespread,Feb-23-2019,8,2018-19
North Carolina,http://www.flu.nc.gov/%20,North Carolina Influenza Update,Widespread,Mar-02-2019,9,2018-19
North Carolina,http://www.flu.nc.gov/%20,North Carolina Influenza Update,Widespread,Mar-09-2019,10,2018-19
North Carolina,http://www.flu.nc.gov/%20,North Carolina Influenza Update,Widespread,Mar-16-2019,11,2018-19
North Carolina,http://www.flu.nc.gov/%20,North Carolina Influenza Update,Widespread,Mar-23-2019,12,2018-19
North Carolina,http://www.flu.nc.gov/%20,North Carolina Influenza Update,Widespread,Mar-30-2019,13,2018-19
North Carolina,http://www.flu.nc.gov/%20,North Carolina Influenza Update,Widespread,Apr-06-2019,14,2018-19
North Carolina,http://www.flu.nc.gov/%20,North Carolina Influenza Update,Local Activity,Apr-13-2019,15,2018-19
North Carolina,http://www.flu.nc.gov/%20,North Carolina Influenza Update,Regional,Apr-20-2019,16,2018-19
North Carolina,http://www.flu.nc.gov/%20,North Carolina Influenza Update,Local Activity,Apr-27-2019,17,2018-19
North Carolina,http://www.flu.nc.gov/%20,North Carolina Influenza Update,Sporadic,May-04-2019,18,2018-19
North Carolina,http://www.flu.nc.gov/%20,North Carolina Influenza Update,Sporadic,May-11-2019,19,2018-19
North Carolina,http://www.flu.nc.gov/%20,North Carolina Influenza Update,No Activity,May-18-2019,20,2018-19
North Dakota,http://www.ndflu.com/default.aspx,Influenza,Sporadic,Oct-06-2018,40,2018-19
North Dakota,http://www.ndflu.com/default.aspx,Influenza,Local Activity,Oct-13-2018,41,2018-19
North Dakota,http://www.ndflu.com/default.aspx,Influenza,Local Activity,Oct-20-2018,42,2018-19
North Dakota,http://www.ndflu.com/default.aspx,Influenza,Local Activity,Oct-27-2018,43,2018-19
North Dakota,http://www.ndflu.com/default.aspx,Influenza,Local Activity,Nov-03-2018,44,2018-19
North Dakota,http://www.ndflu.com/default.aspx,Influenza,Local Activity,Nov-10-2018,45,2018-19
North Dakota,http://www.ndflu.com/default.aspx,Influenza,Sporadic,Nov-17-2018,46,2018-19
North Dakota,http://www.ndflu.com/default.aspx,Influenza,Sporadic,Nov-24-2018,47,2018-19
North Dakota,http://www.ndflu.com/default.aspx,Influenza,Sporadic,Dec-01-2018,48,2018-19
North Dakota,http://www.ndflu.com/default.aspx,Influenza,Sporadic,Dec-08-2018,49,2018-19
North Dakota,http://www.ndflu.com/default.aspx,Influenza,Local Activity,Dec-15-2018,50,2018-19
North Dakota,http://www.ndflu.com/default.aspx,Influenza,Local Activity,Dec-22-2018,51,2018-19
North Dakota,http://www.ndflu.com/default.aspx,Influenza,Regional,Dec-29-2018,52,2018-19
North Dakota,http://www.ndflu.com/default.aspx,Influenza,Regional,Jan-05-2019,1,2018-19
North Dakota,http://www.ndflu.com/default.aspx,Influenza,Regional,Jan-12-2019,2,2018-19
North Dakota,http://www.ndflu.com/default.aspx,Influenza,Regional,Jan-19-2019,3,2018-19
North Dakota,http://www.ndflu.com/default.aspx,Influenza,Widespread,Jan-26-2019,4,2018-19
North Dakota,http://www.ndflu.com/default.aspx,Influenza,Widespread,Feb-02-2019,5,2018-19
North Dakota,http://www.ndflu.com/default.aspx,Influenza,Widespread,Feb-09-2019,6,2018-19
North Dakota,http://www.ndflu.com/default.aspx,Influenza,Widespread,Feb-16-2019,7,2018-19
North Dakota,http://www.ndflu.com/default.aspx,Influenza,Widespread,Feb-23-2019,8,2018-19
North Dakota,http://www.ndflu.com/default.aspx,Influenza,Widespread,Mar-02-2019,9,2018-19
North Dakota,http://www.ndflu.com/default.aspx,Influenza,Widespread,Mar-09-2019,10,2018-19
North Dakota,http://www.ndflu.com/default.aspx,Influenza,Widespread,Mar-16-2019,11,2018-19
North Dakota,http://www.ndflu.com/default.aspx,Influenza,Regional,Mar-23-2019,12,2018-19
North Dakota,http://www.ndflu.com/default.aspx,Influenza,Regional,Mar-30-2019,13,2018-19
North Dakota,http://www.ndflu.com/default.aspx,Influenza,Regional,Apr-06-2019,14,2018-19
North Dakota,http://www.ndflu.com/default.aspx,Influenza,Regional,Apr-13-2019,15,2018-19
North Dakota,http://www.ndflu.com/default.aspx,Influenza,Regional,Apr-20-2019,16,2018-19
North Dakota,http://www.ndflu.com/default.aspx,Influenza,Local Activity,Apr-27-2019,17,2018-19
North Dakota,http://www.ndflu.com/default.aspx,Influenza,Local Activity,May-04-2019,18,2018-19
North Dakota,http://www.ndflu.com/default.aspx,Influenza,Sporadic,May-11-2019,19,2018-19
North Dakota,http://www.ndflu.com/default.aspx,Influenza,Sporadic,May-18-2019,20,2018-19
Ohio,http://www.flu.ohio.gov%20,Influenza Information,Sporadic,Oct-06-2018,40,2018-19
Ohio,http://www.flu.ohio.gov%20,Influenza Information,Sporadic,Oct-13-2018,41,2018-19
Ohio,http://www.flu.ohio.gov%20,Influenza Information,Sporadic,Oct-20-2018,42,2018-19
Ohio,http://www.flu.ohio.gov%20,Influenza Information,Sporadic,Oct-27-2018,43,2018-19
Ohio,http://www.flu.ohio.gov%20,Influenza Information,Sporadic,Nov-03-2018,44,2018-19
Ohio,http://www.flu.ohio.gov%20,Influenza Information,Sporadic,Nov-10-2018,45,2018-19
Ohio,http://www.flu.ohio.gov%20,Influenza Information,Local Activity,Nov-17-2018,46,2018-19
Ohio,http://www.flu.ohio.gov%20,Influenza Information,Local Activity,Nov-24-2018,47,2018-19
Ohio,http://www.flu.ohio.gov%20,Influenza Information,Local Activity,Dec-01-2018,48,2018-19
Ohio,http://www.flu.ohio.gov%20,Influenza Information,Local Activity,Dec-08-2018,49,2018-19
Ohio,http://www.flu.ohio.gov%20,Influenza Information,Regional,Dec-15-2018,50,2018-19
Ohio,http://www.flu.ohio.gov%20,Influenza Information,Regional,Dec-22-2018,51,2018-19
Ohio,http://www.flu.ohio.gov%20,Influenza Information,Regional,Dec-29-2018,52,2018-19
Ohio,http://www.flu.ohio.gov%20,Influenza Information,Widespread,Jan-05-2019,1,2018-19
Ohio,http://www.flu.ohio.gov%20,Influenza Information,Widespread,Jan-12-2019,2,2018-19
Ohio,http://www.flu.ohio.gov%20,Influenza Information,Widespread,Jan-19-2019,3,2018-19
Ohio,http://www.flu.ohio.gov%20,Influenza Information,Widespread,Jan-26-2019,4,2018-19
Ohio,http://www.flu.ohio.gov%20,Influenza Information,Widespread,Feb-02-2019,5,2018-19
Ohio,http://www.flu.ohio.gov%20,Influenza Information,Widespread,Feb-09-2019,6,2018-19
Ohio,http://www.flu.ohio.gov%20,Influenza Information,Widespread,Feb-16-2019,7,2018-19
Ohio,http://www.flu.ohio.gov%20,Influenza Information,Widespread,Feb-23-2019,8,2018-19
Ohio,http://www.flu.ohio.gov%20,Influenza Information,Widespread,Mar-02-2019,9,2018-19
Ohio,http://www.flu.ohio.gov%20,Influenza Information,Widespread,Mar-09-2019,10,2018-19
Ohio,http://www.flu.ohio.gov%20,Influenza Information,Widespread,Mar-16-2019,11,2018-19
Ohio,http://www.flu.ohio.gov%20,Influenza Information,Widespread,Mar-23-2019,12,2018-19
Ohio,http://www.flu.ohio.gov%20,Influenza Information,Widespread,Mar-30-2019,13,2018-19
Ohio,http://www.flu.ohio.gov%20,Influenza Information,Widespread,Apr-06-2019,14,2018-19
Ohio,http://www.flu.ohio.gov%20,Influenza Information,Widespread,Apr-13-2019,15,2018-19
Ohio,http://www.flu.ohio.gov%20,Influenza Information,Regional,Apr-20-2019,16,2018-19
Ohio,http://www.flu.ohio.gov%20,Influenza Information,Regional,Apr-27-2019,17,2018-19
Ohio,http://www.flu.ohio.gov%20,Influenza Information,Regional,May-04-2019,18,2018-19
Ohio,http://www.flu.ohio.gov%20,Influenza Information,Local Activity,May-11-2019,19,2018-19
Ohio,http://www.flu.ohio.gov%20,Influenza Information,Sporadic,May-18-2019,20,2018-19
Oklahoma,https://www.ok.gov/health/Prevention_and_Preparedness/Acute_Disease_Service/Disease_Information/OK_Flu_View.html,Influenza Information,No Activity,Oct-06-2018,40,2018-19
Oklahoma,https://www.ok.gov/health/Prevention_and_Preparedness/Acute_Disease_Service/Disease_Information/OK_Flu_View.html,Influenza Information,Sporadic,Oct-13-2018,41,2018-19
Oklahoma,https://www.ok.gov/health/Prevention_and_Preparedness/Acute_Disease_Service/Disease_Information/OK_Flu_View.html,Influenza Information,Sporadic,Oct-20-2018,42,2018-19
Oklahoma,https://www.ok.gov/health/Prevention_and_Preparedness/Acute_Disease_Service/Disease_Information/OK_Flu_View.html,Influenza Information,Sporadic,Oct-27-2018,43,2018-19
Oklahoma,https://www.ok.gov/health/Prevention_and_Preparedness/Acute_Disease_Service/Disease_Information/OK_Flu_View.html,Influenza Information,Sporadic,Nov-03-2018,44,2018-19
Oklahoma,https://www.ok.gov/health/Prevention_and_Preparedness/Acute_Disease_Service/Disease_Information/OK_Flu_View.html,Influenza Information,Sporadic,Nov-10-2018,45,2018-19
Oklahoma,https://www.ok.gov/health/Prevention_and_Preparedness/Acute_Disease_Service/Disease_Information/OK_Flu_View.html,Influenza Information,Local Activity,Nov-17-2018,46,2018-19
Oklahoma,https://www.ok.gov/health/Prevention_and_Preparedness/Acute_Disease_Service/Disease_Information/OK_Flu_View.html,Influenza Information,Local Activity,Nov-24-2018,47,2018-19
Oklahoma,https://www.ok.gov/health/Prevention_and_Preparedness/Acute_Disease_Service/Disease_Information/OK_Flu_View.html,Influenza Information,Local Activity,Dec-01-2018,48,2018-19
Oklahoma,https://www.ok.gov/health/Prevention_and_Preparedness/Acute_Disease_Service/Disease_Information/OK_Flu_View.html,Influenza Information,Local Activity,Dec-08-2018,49,2018-19
Oklahoma,https://www.ok.gov/health/Prevention_and_Preparedness/Acute_Disease_Service/Disease_Information/OK_Flu_View.html,Influenza Information,Local Activity,Dec-15-2018,50,2018-19
Oklahoma,https://www.ok.gov/health/Prevention_and_Preparedness/Acute_Disease_Service/Disease_Information/OK_Flu_View.html,Influenza Information,Regional,Dec-22-2018,51,2018-19
Oklahoma,https://www.ok.gov/health/Prevention_and_Preparedness/Acute_Disease_Service/Disease_Information/OK_Flu_View.html,Influenza Information,Regional,Dec-29-2018,52,2018-19
Oklahoma,https://www.ok.gov/health/Prevention_and_Preparedness/Acute_Disease_Service/Disease_Information/OK_Flu_View.html,Influenza Information,Regional,Jan-05-2019,1,2018-19
Oklahoma,https://www.ok.gov/health/Prevention_and_Preparedness/Acute_Disease_Service/Disease_Information/OK_Flu_View.html,Influenza Information,Widespread,Jan-12-2019,2,2018-19
Oklahoma,https://www.ok.gov/health/Prevention_and_Preparedness/Acute_Disease_Service/Disease_Information/OK_Flu_View.html,Influenza Information,Widespread,Jan-19-2019,3,2018-19
Oklahoma,https://www.ok.gov/health/Prevention_and_Preparedness/Acute_Disease_Service/Disease_Information/OK_Flu_View.html,Influenza Information,Widespread,Jan-26-2019,4,2018-19
Oklahoma,https://www.ok.gov/health/Prevention_and_Preparedness/Acute_Disease_Service/Disease_Information/OK_Flu_View.html,Influenza Information,Widespread,Feb-02-2019,5,2018-19
Oklahoma,https://www.ok.gov/health/Prevention_and_Preparedness/Acute_Disease_Service/Disease_Information/OK_Flu_View.html,Influenza Information,Widespread,Feb-09-2019,6,2018-19
Oklahoma,https://www.ok.gov/health/Prevention_and_Preparedness/Acute_Disease_Service/Disease_Information/OK_Flu_View.html,Influenza Information,Widespread,Feb-16-2019,7,2018-19
Oklahoma,https://www.ok.gov/health/Prevention_and_Preparedness/Acute_Disease_Service/Disease_Information/OK_Flu_View.html,Influenza Information,Widespread,Feb-23-2019,8,2018-19
Oklahoma,https://www.ok.gov/health/Prevention_and_Preparedness/Acute_Disease_Service/Disease_Information/OK_Flu_View.html,Influenza Information,Widespread,Mar-02-2019,9,2018-19
Oklahoma,https://www.ok.gov/health/Prevention_and_Preparedness/Acute_Disease_Service/Disease_Information/OK_Flu_View.html,Influenza Information,Widespread,Mar-09-2019,10,2018-19
Oklahoma,https://www.ok.gov/health/Prevention_and_Preparedness/Acute_Disease_Service/Disease_Information/OK_Flu_View.html,Influenza Information,Widespread,Mar-16-2019,11,2018-19
Oklahoma,https://www.ok.gov/health/Prevention_and_Preparedness/Acute_Disease_Service/Disease_Information/OK_Flu_View.html,Influenza Information,Widespread,Mar-23-2019,12,2018-19
Oklahoma,https://www.ok.gov/health/Prevention_and_Preparedness/Acute_Disease_Service/Disease_Information/OK_Flu_View.html,Influenza Information,Widespread,Mar-30-2019,13,2018-19
Oklahoma,https://www.ok.gov/health/Prevention_and_Preparedness/Acute_Disease_Service/Disease_Information/OK_Flu_View.html,Influenza Information,Regional,Apr-06-2019,14,2018-19
Oklahoma,https://www.ok.gov/health/Prevention_and_Preparedness/Acute_Disease_Service/Disease_Information/OK_Flu_View.html,Influenza Information,Local Activity,Apr-13-2019,15,2018-19
